date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2025-05-12,IRE,Killarney (IRE),5:08,Kelly Bros Maiden Hurdle,Hurdle,,,,5yo+,,2m4f,20f,4069,Yielding,15,13,PU,,-,-,On Cloud Wine (GB),6,G,158,,-,-,7.50,Paul Townend,W P Mullins,,–,–,Sea The Stars (IRE),Dalasyla (IRE),Marju,Mrs S Ricci,In touch with leaders - wandered on approach before 1st - slow jump 2nd - not fluent 7th - weakened quickly and dropped to rear after 4 out - pulled up 3 out(op 6/1 tchd 5/1)
2025-05-12,IRE,Killarney (IRE),5:38,Irish Examiner Novice Hurdle,Hurdle,,,,4yo+,,2m4f,20f,4069,Yielding,5,5,1,,0,0,Sober (FR),6,G,158,,5:2.40,302.40,1.36,Paul Townend,W P Mullins,€6785,–,–,Camelot (GB),Burma Sea (FR),Lope De Vega,Oti Racing The Why Knot Partnership,Didn't always jump with fluency - in touch with leaders - headway and pressed leader 3 out - ridden after 2 out - led narrowly last - kept on well towards finish(op 2/5 tchd 1/3 and tchd 1/2)
2025-05-12,IRE,Killarney (IRE),5:38,Irish Examiner Novice Hurdle,Hurdle,,,,4yo+,,2m4f,20f,4069,Yielding,5,1,2,,1.25,1.25,Arch Empire (FR),5,G,164,,5:2.65,302.65,7.00,Danny Gilligan,Gordon Elliott,€2185,120,–,Doctor Dino (FR),Arch Duchess (FR),Arch,Goldman Racing Syndicate,Towards rear - steady headway after 4 out - left in lead before 3 out - soon faced challenge - rallied when headed last - no extra towards finish(op 13/2 tchd 11/2)
2025-05-12,IRE,Killarney (IRE),5:38,Irish Examiner Novice Hurdle,Hurdle,,,,4yo+,,2m4f,20f,4069,Yielding,5,3,3,,10.75,9.5,St Cuthberts Cave (IRE),7,G,157,t,5:4.55,304.55,7.00,Mr J H Williamson,Gordon Elliott,€1035,119,–,Court Cave (IRE),Glenmore Erica (IRE),Westerner,Gigginstown House Stud,Chased clear leader - pressed leader when not fluent 3 out - weakened 2 out(op 11/2 tchd 5/1)
2025-05-12,IRE,Killarney (IRE),5:38,Irish Examiner Novice Hurdle,Hurdle,,,,4yo+,,2m4f,20f,4069,Yielding,5,4,4,,12,1.25,Reiki Revolution (IRE),5,G,153,,5:4.80,304.80,23.00,Tiernan Power Roche,P J Rothwell,€460,–,–,Wings Of Eagles (FR),Presenting Gems (IRE),Presenting,James F Dunne,Didn't jump with fluency - in rear - steady headway before 3 out - weakened after 2 out(op 16/1)
2025-05-12,IRE,Killarney (IRE),5:38,Irish Examiner Novice Hurdle,Hurdle,,,,4yo+,,2m4f,20f,4069,Yielding,5,2,5,,25,13,Carrigg Island (IRE),5,G,159,,5:7.40,307.40,21.00,G B Noonan,Eoin Christopher McCarthy,€230,–,–,Papal Bull (GB),Ardkilly Vixen (IRE),Definite Article,Matthew B Oconnor,Took keen hold - led - soon went clear - jumped right 4 out - hung right and just headed when jumped badly right 3 out - soon weakened (jockey said gelding ran off the home bend)(op 16/1 tchd 18/1)
2025-05-12,IRE,Killarney (IRE),6:08,Killarney Oaks Hotel Handicap Hurdle,Hurdle,,,,4yo+,,2m4f,20f,4069,Yielding,10,11,1,,0,0,My Gaffer (IRE),7,G,147,,4:56.90,296.90,4.50,Danny Mullins,John Patrick Ryan,€9440,110,–,Malinas (GER),Deep Sunset (IRE),Supreme Leader,Walter Oconnor,Made all - not fluent 6th - 2 lengths ahead when left clear 3 out - pushed along after 2 out - ridden and kept on well run-in(op 4/1 tchd 11/4)
2025-05-12,IRE,Killarney (IRE),6:08,Killarney Oaks Hotel Handicap Hurdle,Hurdle,,,,4yo+,,2m4f,20f,4069,Yielding,10,4,2,,3.25,3.25,Popova (IRE),8,M,160,,4:57.55,297.55,9.00,Sean Flanagan,Henry De Bromhead,€3040,123,–,Ruler Of The World (IRE),Meon Mix GB,Kayf Tara,D Maughan,Held up in rear - headway before 3 out - switched right and went third 2 out - disputing second last - kept on(tchd 9/1)
2025-05-12,IRE,Killarney (IRE),6:08,Killarney Oaks Hotel Handicap Hurdle,Hurdle,,,,4yo+,,2m4f,20f,4069,Yielding,10,9,3,,3.25,0.05,Howdoyalikeherhome (IRE),6,G,151,p,4:57.56,297.56,6.50,Danny Gilligan,Gordon Elliott,€1440,114,–,Champs Elysees (GB),Thedoublede (IRE),Deploy,Ed Mulligan,Midfield - keeping on when left in third 3 out - chased clear leader 2 out - kept on run-in - just held second(op 5/1 tchd 6/1)
2025-05-12,IRE,Killarney (IRE),6:08,Killarney Oaks Hotel Handicap Hurdle,Hurdle,,,,4yo+,,2m4f,20f,4069,Yielding,10,3,4,,12.75,9.5,Black Bamboo (IRE),8,G,157,p,4:59.45,299.45,6.50,Tom Harney,John Joseph Murphy,€640,127,–,Fame And Glory (GB),Andreas Pride (IRE),Croco Rouge,Threedownoneup Syndicate,Midfield - in touch with leaders 3rd - pushed along and lost position after 4 out - not fluent 2 out - went fourth approaching last - not fluent last - kept on - not reach leaders(op 9/2 tchd 6/1)
2025-05-12,IRE,Killarney (IRE),6:08,Killarney Oaks Hotel Handicap Hurdle,Hurdle,,,,4yo+,,2m4f,20f,4069,Yielding,10,2,5,,24.75,12,Any Road (IRE),8,G,165,,5:1.85,301.85,4.50,Darragh OKeeffe,E J OGrady,€320,128,–,Walk In The Park (IRE),At Maggies Cross (IRE),Oscar,E J Ogrady,In touch with leaders - headway and prominent 4 out - hampered and lost ground 3 out - weakened from 2 out(op 11/2)
2025-05-12,IRE,Killarney (IRE),6:08,Killarney Oaks Hotel Handicap Hurdle,Hurdle,,,,4yo+,,2m4f,20f,4069,Yielding,10,1,6,,28.5,3.75,Lucky Zebo (GB),8,G,166,,5:2.60,302.60,15.00,Mike OConnor,Henry De Bromhead,€160,129,–,Yorgunnabelucky (USA),Lady Karinga GB,Karinga Bay,E J Lawson Maher,In touch with leaders - dropped to midfield halfway - slightly hampered 3 out - no extra from 2 out(tchd 12/1 and tchd 16/1)
2025-05-12,IRE,Killarney (IRE),6:08,Killarney Oaks Hotel Handicap Hurdle,Hurdle,,,,4yo+,,2m4f,20f,4069,Yielding,10,7,7,,32,3.5,Major Barry (IRE),7,G,154,,5:3.30,303.30,9.00,Sean Houlihan,Paul Stephen Kiely,,117,–,Sholokhov (IRE),Degenerous (IRE),Generous,M Anthony Murphy Walter Murphy,Prominent - soon disputing second - lost position before 3 out - soon no extra(op 7/1)
2025-05-12,IRE,Killarney (IRE),6:08,Killarney Oaks Hotel Handicap Hurdle,Hurdle,,,,4yo+,,2m4f,20f,4069,Yielding,10,13,8,,35.75,3.75,Navigator Jack (IRE),8,G,136,,5:4.05,304.05,11.00,Ethan OSullivan,Eoin Griffin,,106,–,Fame And Glory (GB),Jigsn Reels (IRE),Old Vic,Leonard Kinsella,Towards rear throughout(tchd 11/1)
2025-05-12,IRE,Killarney (IRE),6:08,Killarney Oaks Hotel Handicap Hurdle,Hurdle,,,,4yo+,,2m4f,20f,4069,Yielding,10,5,9,,43.25,7.5,Cafe Con Leche (IRE),9,G,150,,5:5.55,305.55,17.00,Mr A D Bustin,C Byrnes,,120,–,Camacho (GB),Cafe Lassere (USA),Giants Causeway,Anthony David Bustin Paul Mc Kernan Aisling Mccarthy,Towards rear throughout - awkward jump 1st(op 14/1)
2025-05-12,IRE,Killarney (IRE),6:08,Killarney Oaks Hotel Handicap Hurdle,Hurdle,,,,4yo+,,2m4f,20f,4069,Yielding,10,8,UR,,-,-,Desert Cave (IRE),7,G,151,t,-,-,34.00,Jordan Gainford,Cian Collins,,114,–,Court Cave (IRE),Big Hill (IRE),Beat All,H Gettings,Prominent - soon disputing second - went second but mistake and unseated 3 out(op 16/1)
2025-05-12,IRE,Killarney (IRE),6:38,BoyleSports An Riocht Chase,Chase,,Grade 3,,5yo+,,2m4½f,20.5f,4115,Yielding,7,5,1,,0,0,Hercule Du Seuil (FR),8,G,154,ht,4:4.90,244.90,3.25,Mark Walsh,W P Mullins,€22125,149,–,Saddler Maker (IRE),Cibelle Du Seuil (FR),Saint Des Saints,John P Mcmanus,In touch with leaders - went second 4th - prominent before 6th - went second again after 2 out - ridden and clear with one other when led run-in - stayed on(op 11/4 and tchd 3/1)
2025-05-12,IRE,Killarney (IRE),6:38,BoyleSports An Riocht Chase,Chase,,Grade 3,,5yo+,,2m4½f,20.5f,4115,Yielding,7,4,2,,2,2,Blood Destiny (FR),6,G,160,,4:5.30,245.30,3.00,Paul Townend,W P Mullins,€7125,152,–,No Risk At All (FR),High Blood (FR),High Yield,Roaringwater Syndicate,Not fluent early - in touch with leaders - steady headway 4 out - led going easily after 3 out - went clear with winner when headed run-in - soon no extra(op 6/4 tchd 85/40)
2025-05-12,IRE,Killarney (IRE),6:38,BoyleSports An Riocht Chase,Chase,,Grade 3,,5yo+,,2m4½f,20.5f,4115,Yielding,7,6,3,,12,10,Jesse Evans (IRE),9,G,151,t,4:7.30,247.30,4.00,Donagh Meyler,Noel Meade,€3375,148,–,So You Think (NZ),American Princess (IRE),Desert Prince,Jack Singleton,Towards rear on inner - headway and prominent 3 out - weakened run-in(op 10/3 and tchd 4/1)
2025-05-12,IRE,Killarney (IRE),6:38,BoyleSports An Riocht Chase,Chase,,Grade 3,,5yo+,,2m4½f,20.5f,4115,Yielding,7,2,4,,24,12,Ash Tree Meadow (FR),9,G,162,t,4:9.70,249.70,11.00,Danny Gilligan,Gordon Elliott,€1500,158,–,Bonbon Rose (FR),Alzasca (FR),Grape Tree Road,Alymer Stud,Led - headed after 3 out - weakened before last(tchd 8/1)
2025-05-12,IRE,Killarney (IRE),6:38,BoyleSports An Riocht Chase,Chase,,Grade 3,,5yo+,,2m4½f,20.5f,4115,Yielding,7,3,5,,25.75,1.75,Senecia (IRE),8,G,162,b,4:10.05,250.05,11.00,Phillip Enright,Vincent Laurence Halley,€750,150,–,Ask (GB),Fennis Moll (IRE),Presenting,Laurence V Halley,Raced wide - didn't always jump with fluency - raced in second - in touch with leaders 4th - lost position halfway - weakened 4 out(op 12/1)
2025-05-12,IRE,Killarney (IRE),6:38,BoyleSports An Riocht Chase,Chase,,Grade 3,,5yo+,,2m4½f,20.5f,4115,Yielding,7,8,6,,33.75,8,Je TAi Porte (IRE),7,M,144,h,4:11.65,251.65,17.00,Conor Stone-Walsh,Gavin Cromwell,€375,132,–,Footstepsinthesand (GB),Hasanza (USA),Mr Greeley,Poetry In Motion Syndicate,Held up in rear - headway and went second before 6th - weakened before 3 out(op 40/1)
2025-05-12,IRE,Killarney (IRE),6:38,BoyleSports An Riocht Chase,Chase,,Grade 3,,5yo+,,2m4½f,20.5f,4115,Yielding,7,7,7,,69.75,36,Prairie Dancer (IRE),7,G,151,b,4:18.85,258.85,29.00,J J Slevin,Joseph Patrick OBrien,,135,–,Territories (IRE),Polka Dot (IRE),Galileo,Sean Sweeney Kieran Ohare,Raced wide early - towards rear - weakened 4 out - tailed off(op 25/1 tchd 22/1)
2025-05-12,IRE,Killarney (IRE),7:08,Dan Linehans Handicap Chase,Chase,,,,5yo+,,2m4½f,20.5f,4115,Yielding,15,5,1,,0,0,Gabriel Ranger (IRE),6,G,162,,5:11.60,311.60,7.00,Danny Mullins,Joseph G Murphy,€6785,106,–,Diamond Boy (FR),Nicaragua GB,Zamindar,Tadhg Osullivan,Led - joined 6th - headed but pressed leader 8th - ridden challenging approaching last - ran on well and led towards finish(op 8/1)
2025-05-12,IRE,Killarney (IRE),7:08,Dan Linehans Handicap Chase,Chase,,,,5yo+,,2m4½f,20.5f,4115,Yielding,15,15,2,,0.3,0.3,Cloughroe (IRE),7,G,148,,5:11.66,311.66,15.00,Jack G Gilligan,Paul John Gilligan,€2185,97,–,Sans Frontieres (IRE),Capparoe Cross (IRE),Saddlers Hall,Gerald Love,Midfield - mistake and jockey lost iron 1st - prominent 2nd - disputed lead 6th - led narrowly 8th - ridden and faced challenge from last - headed towards finish(op 12/1)
2025-05-12,IRE,Killarney (IRE),7:08,Dan Linehans Handicap Chase,Chase,,,,5yo+,,2m4½f,20.5f,4115,Yielding,15,10,3,,5,4.75,Inthenickoftime (IRE),5,G,157,h,5:12.60,312.60,7.00,Simon Torrens,E Bolger,€1035,101,–,Gleneagles (IRE),Against The Breeze (IRE),Duke Of Marmalade,John P Mcmanus,Towards rear - headway before 2 out (usual 3 out) - ran on well and went third run-in - no match for first two(op 8/1)
2025-05-12,IRE,Killarney (IRE),7:08,Dan Linehans Handicap Chase,Chase,,,,5yo+,,2m4½f,20.5f,4115,Yielding,15,3,4,,6.75,1.75,Iks Man (FR),9,G,159,t,5:12.95,312.95,13.00,John Shinnick,Terence OBrien,€460,108,–,Walk In The Park (IRE),Iks Du Fau (FR),Saint Des Saints,Rebel Deise Syndicatemaura Healyjoe Mcgowan,In touch with leaders on inner - prominent 8th - disputing third approaching last - kept on(op 8/1 tchd 14/1)
2025-05-12,IRE,Killarney (IRE),7:08,Dan Linehans Handicap Chase,Chase,,,,5yo+,,2m4½f,20.5f,4115,Yielding,15,8,5,,8.5,1.75,Prince Of Air (FR),8,G,155,p,5:13.30,313.30,11.00,Shane OCallaghan,Charles Coakley,€230,104,–,Prince Gibraltar (FR),Celtic Air (FR),Kaldounevees,Eleven Grumpy Men Syndicate,Prominent - disputing third approaching last - weakened run-in(op 8/1 tchd 11/1)
2025-05-12,IRE,Killarney (IRE),7:08,Dan Linehans Handicap Chase,Chase,,,,5yo+,,2m4½f,20.5f,4115,Yielding,15,12,6,,8.75,0.3,Priory Park (IRE),9,G,156,p,5:13.35,313.35,17.00,Darragh OKeeffe,E J OGrady,€115,100,–,Dylan Thomas (IRE),Final Episode (IRE),Definite Article,John P Mcmanus,Midfield - some headway 2 out (usual 3 out) - no impression approaching last(op 18/1 tchd 20/1)
2025-05-12,IRE,Killarney (IRE),7:08,Dan Linehans Handicap Chase,Chase,,,,5yo+,,2m4½f,20.5f,4115,Yielding,15,17,7,,9.75,1,Smallcraftwarning (IRE),8,G,150,,5:13.55,313.55,17.00,Sean OKeeffe,John Patrick Ryan,,94,–,Gale Force Ten (GB),Scrumptious GB,Sakhee,We Win Farming Syndicate,Towards rear - headway on outer after 2 out (usual 3 out) - kept on run-in - never near to challenge(op 14/1 tchd 20/1)
2025-05-12,IRE,Killarney (IRE),7:08,Dan Linehans Handicap Chase,Chase,,,,5yo+,,2m4½f,20.5f,4115,Yielding,15,9,8,,11.25,1.5,One Night Standard (IRE),6,M,159,,5:13.85,313.85,9.50,Keith Donoghue,Gavin Cromwell,,103,–,Jukebox Jury (IRE),Miss Dundee (IRE),Bob Back,Santana Syndicate,Never better than midfield - brief headway after 2 out (usual 3 out) - no impression approaching last(op 7/1 tchd 13/2)
2025-05-12,IRE,Killarney (IRE),7:08,Dan Linehans Handicap Chase,Chase,,,,5yo+,,2m4½f,20.5f,4115,Yielding,15,16,9,,15.75,4.5,Carlas Big Jim (IRE),7,G,151,,5:14.75,314.75,23.00,Daniel King,L J Archdeacon,,95,–,Moohaajim (IRE),Etta Place GB,Hawk Wing,Mrs W M Fitzpatrick,Never better than midfield - no extra from 2 out (usual 3 out)(op 20/1 tchd 18/1)
2025-05-12,IRE,Killarney (IRE),7:08,Dan Linehans Handicap Chase,Chase,,,,5yo+,,2m4½f,20.5f,4115,Yielding,15,13,10,,23.25,7.5,Must Be Dreaming (IRE),8,M,155,p,5:16.25,316.25,11.00,Sean Flanagan,G Ahern,,99,–,Canford Cliffs (IRE),Maontri (IRE),Catcher In The Rye,Ger Gubbins Construction Limited,Towards rear - some headway after 2 out (usual 3 out) - soon no impression(op 12/1 tchd 14/1)
2025-05-12,IRE,Killarney (IRE),7:08,Dan Linehans Handicap Chase,Chase,,,,5yo+,,2m4½f,20.5f,4115,Yielding,15,4,11,,63.25,40,Three In A Row (IRE),7,G,163,,5:24.25,324.25,6.00,Donagh Meyler,A L T Moore,,107,–,Flemensfirth (USA),Maid Of Malabar (IRE),Oscar Schindler,John P Mcmanus,Midfield - pushed along after 3 out (usual 4 out) - weakened after 2 out (usual 3 out) - eased run-in (vet reported gelding to be post race normal)(op 10/3)
2025-05-12,IRE,Killarney (IRE),7:08,Dan Linehans Handicap Chase,Chase,,,,5yo+,,2m4½f,20.5f,4115,Yielding,15,11,BD,,-,-,Arctic Skua (IRE),8,G,156,tp,-,-,34.00,Phillip Enright,Vincent Laurence Halley,,100,–,Milan (GB),Deep Lilly GB,Glacial Storm,Mrs P Halley,In touch with leaders - brought down 7th(op 40/1)
2025-05-12,IRE,Killarney (IRE),7:08,Dan Linehans Handicap Chase,Chase,,,,5yo+,,2m4½f,20.5f,4115,Yielding,15,7,F,,-,-,Thegraveyardbookie (IRE),6,G,162,,-,-,15.00,Conor McNamara,E McNamara,,106,–,Valirann (FR),Country Life (IRE),Presenting,Vincent Casey,Prominent - fell 7th(op 16/1 tchd 12/1)
