date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2025-05-11,IRE,Killarney (IRE),2:30,MD OSheas Tourist Attraction Mares Hurdle (),Flat,,Listed,,4yo+,M,2m1f,17f,3420,Yielding,6,1,2,,.75,.75,Royal Hollow (IRE),7,M,158,,4:19.45,259.45,2.62,Cian Quirke,Andrew Slattery,€4940,126,–,Beat Hollow (GB),Winsor Royal (IRE),Windsor Knot,Mrs Margaret Orourke,Led - not fluent 6th - 2 lengths ahead last - headed towards finish(op 15/8 tchd 6/4)
2025-05-11,IRE,Killarney (IRE),2:30,MD OSheas Tourist Attraction Mares Hurdle (),Flat,,Listed,,4yo+,M,2m1f,17f,3420,Yielding,6,6,3,,11.75,11,Royal Eagle (IRE),7,M,154,,4:21.65,261.65,4.50,Sam Ewing,Gordon Elliott,€2340,133,–,Free Eagle (IRE),Nitya (FR),Indian Ridge,David Monaghan Adam Lord Paddy Monaghan,Prominent - weakened from 2 out - went third run-in(op 3/1 tchd 4/1)
2025-05-11,IRE,Killarney (IRE),2:30,MD OSheas Tourist Attraction Mares Hurdle (),Flat,,Listed,,4yo+,M,2m1f,17f,3420,Yielding,6,2,4,,15.75,4,Adela Icon (IRE),7,M,154,h,4:22.45,262.45,4.00,Brian Hayes,W P Mullins,€1040,119,–,Snow Sky (GB),Railway Adella (IRE),Darsi,Temple Bloodstock Adela Icon Syndicate,Took keen hold - prominent - jumped left 3rd - went second before 3 out - lost position before last - soon weakened - lost third run-in(op 11/4 tchd 7/2)
2025-05-11,IRE,Killarney (IRE),2:30,MD OSheas Tourist Attraction Mares Hurdle (),Flat,,Listed,,4yo+,M,2m1f,17f,3420,Yielding,6,5,5,,34.75,19,Redwood Queen (IRE),8,M,154,,4:26.25,266.25,7.50,Philip Byrnes,C Byrnes,€520,129,–,Mahler (GB),Blackberry Lass (IRE),Kings Theatre,Cathal Byrnes,Held up in last - lost touch 3 out(op 15/2 tchd 7/1)
2025-05-11,IRE,Killarney (IRE),2:30,MD OSheas Tourist Attraction Mares Hurdle (),Flat,,Listed,,4yo+,M,2m1f,17f,3420,Yielding,6,3,UR,,-,-,Hasten Slowly (IRE),5,M,154,,-,-,26.00,Alex Harvey,John C McConnell,,118,–,Kessaar (IRE),Hope Against Hope (IRE),Dark Angel,The 119 Partnership,Towards rear - pecked on landing 2nd - in touch with leaders when bad mistake and unseated 7th(tchd 22/1 and 28/1)
2025-05-11,IRE,Killarney (IRE),3:05,Michael J. Doyle Memorial Handicap Hurdle,Flat,,,,4yo+,,2m1f,17f,3420,Yielding,9,1,1,,0,0,Batman Girac (FR),5,G,166,ht,4:25.80,265.80,4.50,J J Slevin,W P Mullins,€23600,129,–,Bathyrhon (GER),Mangenie (FR),Irish Wells,Simon Munir Isaac Souede,Held up in rear - not fluent 3 out - soon good headway on outer - in touch with leaders when carried right after 2 out - led last - nudged along and went clear run-in - cosily(op 5/1 tchd 10/3 and tchd 6/1)
2025-05-11,IRE,Killarney (IRE),3:05,Michael J. Doyle Memorial Handicap Hurdle,Flat,,,,4yo+,,2m1f,17f,3420,Yielding,9,4,2,,3,3,Last Kingdom (FR),4,G,159,,4:26.40,266.40,4.50,Mark Walsh,W P Mullins,€7600,128,–,Choeur Du Nord (FR),Galatica De Thaix (FR),Rail Link,John P Mcmanus,Prominent behind clear leader - prominent when not fluent 4th - ridden and drifted right after 2 out - briefly led approaching last - jumped left last - no chance with winner run-in(op 9/4 tchd 2/1)
2025-05-11,IRE,Killarney (IRE),3:05,Michael J. Doyle Memorial Handicap Hurdle,Flat,,,,4yo+,,2m1f,17f,3420,Yielding,9,6,3,,4.25,1.25,Come On The Lads (IRE),5,G,153,h,4:26.65,266.65,17.00,Kieren Buckley,Gavin Cromwell,€3600,116,–,Elzaam (AUS),El Mirage (IRE),Elusive Quality,The Lads Partnership,Took keen hold - held up in midfield - switched right and headway after 3 out - led after 2 out - headed approaching last - no extra run-in(op 12/1)
2025-05-11,IRE,Killarney (IRE),3:05,Michael J. Doyle Memorial Handicap Hurdle,Flat,,,,4yo+,,2m1f,17f,3420,Yielding,9,7,4,,4.25,0.1,Stuntman Steve (IRE),6,G,150,,4:26.67,266.67,3.75,Conor Stone-Walsh,Gavin Cromwell,€1600,116,–,Getaway (GER),Mrs Bob (IRE),Milan,Mmw Racing Syndicatedeclan Mac Mahon,Led - 6 lengths ahead 1st - much reduced lead 4th - awkward jump 3 out - headed after 2 out - no extra last - dropped to rear when mistake 3 out(op 3/1 tchd 5/2 and tchd 10/3)
2025-05-11,IRE,Killarney (IRE),3:05,Michael J. Doyle Memorial Handicap Hurdle,Flat,,,,4yo+,,2m1f,17f,3420,Yielding,9,9,5,,6.75,2.5,Fast Felix (IRE),7,G,138,ht,4:27.15,267.15,15.00,G B Noonan,Eoin Christopher McCarthy,€800,106,–,Milan (GB),Tear Drops (IRE),Beneficial,Sean Maguire,Held up in rear - not fluent 5 out - headway 3 out - pressed leaders after 2 out - no extra last(op 16/1 tchd 12/1)
2025-05-11,IRE,Killarney (IRE),3:05,Michael J. Doyle Memorial Handicap Hurdle,Flat,,,,4yo+,,2m1f,17f,3420,Yielding,9,5,6,,7,0.2,First Dare (IRE),7,M,148,,4:27.24,267.24,10.00,Tom Harney,Liz Doyle,€400,118,–,Beat Hollow (GB),Dare To Be Wild (IRE),Beneficial,Mrs Avril Doyle,Took keen hold - held up in midfield - no extra 2 out(op 10/1 tchd 8/1)
2025-05-11,IRE,Killarney (IRE),3:05,Michael J. Doyle Memorial Handicap Hurdle,Flat,,,,4yo+,,2m1f,17f,3420,Yielding,9,3,7,,9,2,Frankendael (GB),6,G,160,h,4:27.60,267.60,19.00,Conor McNamara,E McNamara,,123,–,Camelot (GB),DaQuonde (IRE),Pivotal,Forever Optimists Syndicate,Prominent behind clear leader - prominent 4th - weakened after 2 out (jockey said - regarding running and riding - that this was gelding's first run back after a break so he was held up to come home and just kept on from last; trainer said that gelding - on endoscopic examination - was found to have burst a blood vessel; vet said that gelding gave a few coughs whilst being examined but was otherwise post race normal)(op 12/1)
2025-05-11,IRE,Killarney (IRE),3:05,Michael J. Doyle Memorial Handicap Hurdle,Flat,,,,4yo+,,2m1f,17f,3420,Yielding,9,8,8,,25,16,Must Meet Cecil (IRE),7,G,144,p,4:30.80,270.80,7.50,Tiernan Power Roche,Cian Collins,,112,–,Mustameet (USA),Jaya Bella (IRE),Tikkanen,T B Sheridan,Chased clear leader - prominent 4th - weakened after 3 out(op 15/2 tchd 6/1 and tchd 8/1)
2025-05-11,IRE,Killarney (IRE),3:05,Michael J. Doyle Memorial Handicap Hurdle,Flat,,,,4yo+,,2m1f,17f,3420,Yielding,9,2,PU,,-,-,Shanroe (GB),11,G,165,t,-,-,17.00,Donagh Meyler,Karl Thornton,,128,–,Multiplex (GB),Pugnacious Lady GB,Hernando,Karl Thorntonjoan Smyth,Midfield - dropped to rear when mistake 3 out - pulled up after 2 out(tchd 14/1 and tchd 18/1)
2025-05-11,IRE,Killarney (IRE),3:40,Gerard OSullivan Memorial Novice Chase,Flat,,,,5yo+,,2m7f,23f,4627,Yielding,3,1,1,,0,0,Pied Piper (GB),7,G,164,tp,6:13.00,373.00,1.44,Danny Gilligan,Gordon Elliott,€7375,–,–,New Approach (IRE),Pure Fantasy GB,Fastnet Rock,Mrs M Roden Mrs R Nolan,Led at steady pace - headed and raced in second before 4th - led again 10th - went clear going easily 3 out - canter(op 8/11 tchd 5/6)
2025-05-11,IRE,Killarney (IRE),3:40,Gerard OSullivan Memorial Novice Chase,Flat,,,,5yo+,,2m7f,23f,4627,Yielding,3,3,2,,23,23,Will The Wise (IRE),6,G,158,,6:17.60,377.60,2.88,Keith Donoghue,Gavin Cromwell,€2375,–,–,Well Chosen (GB),Now Were Broke (IRE),Beneficial,Have No Clue Syndicate,Raced in last - went second after 4 out - no chance with winner from 3 out(op 6/5 tchd 11/10 and tchd 2/1)
2025-05-11,IRE,Killarney (IRE),3:40,Gerard OSullivan Memorial Novice Chase,Flat,,,,5yo+,,2m7f,23f,4627,Yielding,3,2,3,,29.5,6.5,Just Three (IRE),8,G,153,t,6:18.90,378.90,17.00,Jack G Gilligan,Paul John Gilligan,€1125,98,–,Soldier Of Fortune (IRE),Close Flame (IRE),Westerner,K N Partnership,Raced in second - led before 4th - headed 10th - lost second and weakened after 4 out(op 20/1 tchd 14/1)
2025-05-11,IRE,Killarney (IRE),4:15,Donie Sheahan Memorial Irish EBF Mares Beginners Chase,Flat,,,,4yo+,M,2m5f,21f,4188,Yielding,5,1,1,,0,0,Birdie Or Bust (IRE),7,M,161,,5:34.10,334.10,2.00,Mark Walsh,Henry De Bromhead,€8850,132,–,Walk In The Park (IRE),Bint Valkyrie (IRE),Beneficial,John P Mcmanus,Made all - travelled strongly - faced challenge when left clear 2 out - easily(tchd 11/10)
2025-05-11,IRE,Killarney (IRE),4:15,Donie Sheahan Memorial Irish EBF Mares Beginners Chase,Flat,,,,4yo+,M,2m5f,21f,4188,Yielding,5,4,2,,7,7,Media Naranja (IRE),6,M,161,t,5:35.50,335.50,13.00,Sam Ewing,Gordon Elliott,€2850,113,–,Yeats (IRE),Inch Native (IRE),Supreme Leader,Bective Stud,In touch with leaders - hampered by faller 2 out - went modest second run-in(op 10/1)
2025-05-11,IRE,Killarney (IRE),4:15,Donie Sheahan Memorial Irish EBF Mares Beginners Chase,Flat,,,,4yo+,M,2m5f,21f,4188,Yielding,5,3,3,,9.5,2.5,Me Wee Bonnie Lass (IRE),6,M,161,,5:36.00,336.00,3.25,Keith Donoghue,Gavin Cromwell,€1350,–,–,Doyen (IRE),Vie En Rose (IRE),Croco Rouge,Mark Coleman,Raced in second - lost second when hampered by faller 2 out - soon left in second - lost second run-in(op 11/4 tchd 15/8 and tchd 3/1)
2025-05-11,IRE,Killarney (IRE),4:15,Donie Sheahan Memorial Irish EBF Mares Beginners Chase,Flat,,,,4yo+,M,2m5f,21f,4188,Yielding,5,2,4,,23.5,14,Justabitofyours (IRE),5,M,156,,5:38.80,338.80,81.00,Jack G Gilligan,Paul John Gilligan,€600,–,–,Jet Away (GB),Blazing Dawn (IRE),Presenting,E Lynch,In rear throughout(op 100/1)
2025-05-11,IRE,Killarney (IRE),4:15,Donie Sheahan Memorial Irish EBF Mares Beginners Chase,Flat,,,,4yo+,M,2m5f,21f,4188,Yielding,5,5,F,,-,-,Out For A Stroll (IRE),4,F,146,,-,-,5.00,Simon Torrens,Joseph Patrick OBrien,,–,–,Churchill (IRE),In Her Stride (IRE),Mastercraftsman,John P Mcmanus,Towards rear - pressed leaders 3 out - went second when mistake and fell heavily 2 out - fatally injured(op 3/1)
2025-05-11,IRE,Killarney (IRE),4:50,Tote Killarney National Handicap Chase,Flat,,,,5yo+,,3m2f,26f,5230,Yielding,14,11,1,,0,0,Cadatharla (IRE),7,G,143,,7:0.30,420.30,12.00,Gavin Brouder,C A Murphy,€29500,122,–,Flemensfirth (USA),There Is No Point (IRE),Galileo,John P Mcmanus,Towards rear - pushed along 5 out - soon steady headway - in touch with leaders before 3 out - went second before 2 out - challenging and ridden after 2 out - ran on well run-in - led post(op 14/1)
2025-05-11,IRE,Killarney (IRE),4:50,Tote Killarney National Handicap Chase,Flat,,,,5yo+,,3m2f,26f,5230,Yielding,14,4,2,,0.05,0.05,Paggane (GB),6,M,161,,7:0.31,420.31,3.75,Paul Townend,W P Mullins,€9500,137,–,Muhaarar (GB),Penelopa GB,Giants Causeway,Mrs J Donnelly,In touch with leaders - headway to lead after 4 out - faced challenges 3 out - sustained duel with winner after 2 out - headed post(op 9/4 tchd 3/1)
2025-05-11,IRE,Killarney (IRE),4:50,Tote Killarney National Handicap Chase,Flat,,,,5yo+,,3m2f,26f,5230,Yielding,14,6,3,,13,13,Happy Jacky (IRE),11,G,154,,7:2.90,422.90,3.75,Ricky Doyle,Mark Fahey,€4500,130,–,Milan (GB),Courtain (USA),Diesis,P A Ryan,Led - headed and prominent after 3rd - led again 7th - headed and prominent 9th - no extra from 2 out(op 4/1)
2025-05-11,IRE,Killarney (IRE),4:50,Tote Killarney National Handicap Chase,Flat,,,,5yo+,,3m2f,26f,5230,Yielding,14,5,4,,14,1,Moonovercloon (IRE),8,G,152,,7:3.10,423.10,12.00,James Smith,Matthew J Smith,€2000,133,–,Sea Moon (GB),Fiery Flame (IRE),Luso,S Gillen Midlands Partnership,Towards rear - midfield 7th - prominent after 4 out - went second when hit 3 out - soon lost second and weakened gradually(op 12/1 tchd 9/1)
2025-05-11,IRE,Killarney (IRE),4:50,Tote Killarney National Handicap Chase,Flat,,,,5yo+,,3m2f,26f,5230,Yielding,14,15,5,,22.5,8.5,The Gradual Slope (IRE),8,G,140,,7:4.80,424.80,19.00,Mark McDonagh,Sean O OBrien,€1000,116,–,Shantou (USA),Caltras Theatre (IRE),Kings Theatre,Mark Mcdonagh,Took keen hold - midfield - prominent 7th - weakened 3 out(op 14/1)
2025-05-11,IRE,Killarney (IRE),4:50,Tote Killarney National Handicap Chase,Flat,,,,5yo+,,3m2f,26f,5230,Yielding,14,10,6,,27,4.5,Donkey Years (IRE),11,G,147,t,7:5.70,425.70,51.00,Conor McNamara,E McNamara,€500,123,–,Robin Des Champs (FR),Misty Heather (IRE),Oscar,John P Mcmanus,Midfield - kept on after 4 out - not pace to challenge(tchd 40/1)
