date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2025-05-12,IRE,Roscommon (IRE),4:25,Next Meeting At Roscommon On Monday 19th May Handicap (Div I),Flat,,,0-60,3yo+,,7½f,7.5f,1510,Good,15,5,15,14,14.25,0.3,Superior Force (GB),6,G,129,p,1:35.71,95.71,8.00,Alan Casey,Denis Gerard Hogan,,57,–,Ardad (IRE),Locharia GB,Wolfhound,Premier Racing Club,In rear throughout(tchd 13/2 and tchd 15/2)
2025-05-12,IRE,Roscommon (IRE),5:25,www.roscommonracecourse.ie Handicap,Flat,,,,4yo+,,7½f,7.5f,1510,Good,14,3,1,3,0,0,Shoot To Kill (IRE),8,G,135,,1:32.62,92.62,11.00,Jack Kearney,Stephen Thorne,€7670,80,–,Dandy Man (IRE),Nancy Astor GB,Shamardal,Shamrock Thoroughbreds,Slowly into stride - soon midfield - steady headway when not clear run repeatedly from over 2f out - squeezed through and pressed leader inside final furlong - pushed along and led towards finish(op 12/1)
2025-05-12,IRE,Roscommon (IRE),5:25,www.roscommonracecourse.ie Handicap,Flat,,,,4yo+,,7½f,7.5f,1510,Good,14,14,2,9,0.2,0.2,Dynamic Force (IRE),6,G,125,,1:32.66,92.66,11.00,Robert Whearty,T G McCourt,€2470,68,–,Kodiac (GB),Dream Dana (IRE),Dream Ahead,P Jordan,In touch with leaders - steady headway over 2f out - led and edged right 1f out - headed towards finish(op 11/1 tchd 12/1)
2025-05-12,IRE,Roscommon (IRE),5:25,www.roscommonracecourse.ie Handicap,Flat,,,,4yo+,,7½f,7.5f,1510,Good,14,6,3,5,1.75,1.5,Eddie G (IRE),4,C,139,t,1:32.97,92.97,19.00,Adam Caffrey,Adrian McGuinness,€1170,79,–,Kuroshio (AUS),Leitra Lady (IRE),Azamour,Taceec Syndicate,Towards rear - steady headway and prominent when not clear run repeatedly from over 1f out - pressed leaders when in the clear inside final 110yds - kept on (jockey said colt got no luck in running)(op 16/1 tchd 14/1)
2025-05-12,IRE,Roscommon (IRE),5:25,www.roscommonracecourse.ie Handicap,Flat,,,,4yo+,,7½f,7.5f,1510,Good,14,8,4,13,3,1.25,Pier Pressure (FR),5,G,131,,1:33.22,93.22,10.00,Nicola Burns,G M Lyons,€520,78,–,Kingman (GB),Dancing Breeze (IRE),New Approach,Mrs Lynne Lyons,Slowly away - in rear - headway on outer inside final furlong - nearest finish (jockey said gelding was restless in the stalls)(op 8/1)
2025-05-12,IRE,Roscommon (IRE),5:25,www.roscommonracecourse.ie Handicap,Flat,,,,4yo+,,7½f,7.5f,1510,Good,14,17,5,12,3.25,0.3,Cordouan (FR),7,G,116,,1:33.27,93.27,34.00,Rory Mulligan,P Sweeney,€260,63,–,Shalaa (IRE),Piler Lann (FR),Le Havre,P Sweeney,Hampered start - held up in rear - headway 2f out - not clear run inside final furlong - kept on towards finish (jockey said gelding was hampered leaving the stalls)(op 22/1)
2025-05-12,IRE,Roscommon (IRE),5:25,www.roscommonracecourse.ie Handicap,Flat,,,,4yo+,,7½f,7.5f,1510,Good,14,5,6,15,3.5,0.2,Desert Haven (GB),5,G,139,t,1:33.36,93.36,7.50,Colin Keane,Noel Meade,€130,79,–,Oasis Dream (GB),Fantacise GB,Pivotal,Knockmore Syndicate,Nearly lost jockey leaving stalls - raced wide - midfield - headway and pressed leaders when edged right over 1f out - no extra inside final 110yds (jockey said he was lucky to stay on the gelding leaving the stalls)(op 6/1 tchd 11/2)
2025-05-12,IRE,Roscommon (IRE),5:25,www.roscommonracecourse.ie Handicap,Flat,,,,4yo+,,7½f,7.5f,1510,Good,14,13,7,17,5,1.5,Goldrush Kid (IRE),4,G,127,p,1:33.62,93.62,13.00,Patrick McGettigan,Patrick Magee,,74,–,Unfortunately (IRE),Gleeful GB,Pivotal,Dolores Magee,Ducked sharply right start - led - headed 1f out - bumped and weakened inside final 110yds (jockey said gelding ducked severely right leaving the stalls)(tchd 10/1)
2025-05-12,IRE,Roscommon (IRE),5:25,www.roscommonracecourse.ie Handicap,Flat,,,,4yo+,,7½f,7.5f,1510,Good,14,9,8,2,5.25,0.3,Declaree (IRE),4,F,137,tp,1:33.67,93.67,3.00,Ben Coen,J P Murtagh,,77,–,Fastnet Rock (AUS),Princess Icicle GB,Iceman,Newtown Anner Stud Farm Ltd,Prominent - pressed leader over 2f out - bumped and weakened inside final 110yds(op 7/2)
2025-05-12,IRE,Roscommon (IRE),5:25,www.roscommonracecourse.ie Handicap,Flat,,,,4yo+,,7½f,7.5f,1510,Good,14,11,9,7,5.5,0.3,On A Session (USA),9,G,136,,1:33.72,93.72,17.00,Chris Hayes,Kieran P Cotter,,76,–,Noble Mission (GB),Destiny Calls (USA),With Approval,Thomas W Mcgrath,Never better than midfield (jockey said gelding was restless in the stalls)(op 12/1)
2025-05-12,IRE,Roscommon (IRE),5:25,www.roscommonracecourse.ie Handicap,Flat,,,,4yo+,,7½f,7.5f,1510,Good,14,18,10,4,6.25,.75,Circles (IRE),6,M,116,tb,1:33.87,93.87,51.00,Wesley Joyce,Anthony McCann,,61,–,Holy Roman Emperor (IRE),Circle (IRE),Galileo,Miss Rita Shah,Dwelt start - in rear - steady headway when not clear run repeatedly from 2f out - not recover (jockey said mare got no luck in running)(op 33/1)
2025-05-12,IRE,Roscommon (IRE),5:25,www.roscommonracecourse.ie Handicap,Flat,,,,4yo+,,7½f,7.5f,1510,Good,14,4,11,1,6.75,.5,Bucaneers Spirit (IRE),4,G,136,p,1:33.97,93.97,6.00,James Ryan,Jack W Davison,,79,–,Invincible Spirit (IRE),Anne Bonney GB,Jade Robbery,Staton C Flurry,In touch with leaders on inner - not clear run repeatedly from 2f out - not recover (jockey said gelding got no run)(op 13/2 tchd 7/1)
2025-05-12,IRE,Roscommon (IRE),5:25,www.roscommonracecourse.ie Handicap,Flat,,,,4yo+,,7½f,7.5f,1510,Good,14,15,12,14,8.25,1.5,Ransom (GB),8,G,126,t,1:34.27,94.27,41.00,Luke McAteer,P Sweeney,,66,–,Kingman (GB),Arizona Jewel GB,Dansili,P Sweeney,Lost many lengths start - in rear - not clear run from over 1f out - not recover (jockey said gelding jinked from the horse beside him leaving the stalls)(op 33/1 tchd 28/1)
2025-05-12,IRE,Roscommon (IRE),5:25,www.roscommonracecourse.ie Handicap,Flat,,,,4yo+,,7½f,7.5f,1510,Good,14,2,13,6,9.5,1.25,Fast Tara (IRE),5,M,131,,1:34.52,94.52,13.00,Dylan OConnor,Paul W Flynn,,81,–,Fast Company (IRE),Tarasila (IRE),Shamardal,Annette Kelly,Pressed leader - lost second over 2f out - weakened over 1f out(op 8/1)
2025-05-12,IRE,Roscommon (IRE),5:25,www.roscommonracecourse.ie Handicap,Flat,,,,4yo+,,7½f,7.5f,1510,Good,14,10,14,11,15,5.5,Joe Masseria (IRE),6,G,136,b,1:35.62,95.62,19.00,Dylan Browne McMonagle,H D McGuigan,,76,–,Fast Company (IRE),Island Home GB,Act One,Mrs Alexandra Matthews,Midfield on outer - weakened 2f out(op 8/1)
2025-05-12,IRE,Roscommon (IRE),5:55,Athlone Handicap,Flat,,,,3yo,,7½f,7.5f,1510,Good,15,4,1,3,0,0,Gangsta Man (IRE),3,G,132,,1:32.77,92.77,7.00,Wesley Joyce,Kevin Michael Smith,€6785,69,–,Dandy Man (IRE),Gasta (IRE),Vocalised,Kevin John Smith,Made virtually all - led clearly over 2f out - ridden 1f out - always doing enough(op 9/1)
2025-05-12,IRE,Roscommon (IRE),5:55,Athlone Handicap,Flat,,,,3yo,,7½f,7.5f,1510,Good,15,16,2,10,.5,.5,Northern Attitude (IRE),3,F,122,b,1:32.87,92.87,23.00,Yudish Geerdharry,Diego Dias,€2185,61,–,Dark Angel (IRE),Sharnberry GB,Shamardal,Simon Chappell,Prominent - switched left 2f out - went second over 1f out - pressed leader briefly inside final furlong - no extra towards finish(op 28/1 tchd 33/1)
2025-05-12,IRE,Roscommon (IRE),5:55,Athlone Handicap,Flat,,,,3yo,,7½f,7.5f,1510,Good,15,7,3,1,1.75,1.25,Moonhall Lass (IRE),3,F,132,,1:33.12,93.12,6.50,Robert Whearty,Alan McIntyre,€1035,67,–,Dandy Man (IRE),Analasa (IRE),Singspiel,Ruth Mccreery M Foley,Prominent early - soon in touch with leaders - headway on inner over 2f out - kept on well(op 6/1)
2025-05-12,IRE,Roscommon (IRE),5:55,Athlone Handicap,Flat,,,,3yo,,7½f,7.5f,1510,Good,15,10,4,5,2.25,.5,Rising Sky (IRE),3,F,133,,1:33.22,93.22,13.00,Luke McAteer,Anthony McCann,€460,65,–,Dandy Man (IRE),Hidden Sky (IRE),Sea The Stars,Glenhoy,Towards rear - steady headway from 3f out - kept on and nearest finish(tchd 14/1)
2025-05-12,IRE,Roscommon (IRE),5:55,Athlone Handicap,Flat,,,,3yo,,7½f,7.5f,1510,Good,15,13,5,2,2.75,.5,Widely Acclaimed (GB),3,C,131,,1:33.32,93.32,23.00,Adam Caffrey,Adrian McGuinness,€230,63,–,Aclaim (IRE),Wether Girl GB,Major Cadeaux,Eric Koh,Towards rear - headway over 1f out - kept on and nearest finish(op 20/1)
2025-05-12,IRE,Roscommon (IRE),5:55,Athlone Handicap,Flat,,,,3yo,,7½f,7.5f,1510,Good,15,6,6,13,3.5,.75,Great Mover (IRE),3,F,135,,1:33.47,93.47,9.50,W J Lee,W McCreery,€115,67,–,Eqtidaar (IRE),And Yet She Moves (IRE),Roderic OConnor,Probity Racing Syndicate,Disputed lead with winner - raced in second over 2f out - lost position and outpaced over 1f out - no extra final 110yds(op 7/1)
2025-05-12,IRE,Roscommon (IRE),5:55,Athlone Handicap,Flat,,,,3yo,,7½f,7.5f,1510,Good,15,8,7,11,4,.5,Vegas Muse (GB),3,F,134,,1:33.57,93.57,7.00,Shane Foley,Mrs John Harrington,,66,–,Lope De Vega (IRE),Boomer GB,Kingman,M J Drapac,In touch with leaders - no impression and eased towards finish(op 11/2)
2025-05-12,IRE,Roscommon (IRE),5:55,Athlone Handicap,Flat,,,,3yo,,7½f,7.5f,1510,Good,15,5,8,9,6.75,2.75,Touted Plan (IRE),3,F,136,,1:34.12,94.12,29.00,Gary Carroll,Joseph G Murphy,,68,–,Advertise (GB),Privacy Order GB,Azamour,Gurtinard Stables Syndicate,In rear - some headway from over 1f out - never near to challenge(op 33/1)
2025-05-12,IRE,Roscommon (IRE),5:55,Athlone Handicap,Flat,,,,3yo,,7½f,7.5f,1510,Good,15,12,9,6,9.75,3,The Dark Baron (IRE),3,G,132,t,1:34.72,94.72,11.00,Colin Keane,John Joseph Murphy,,64,–,Dark Angel (IRE),Baroness (IRE),Declaration Of War,D Mac Abhaird,Held up in rear - plenty to do 3f out - nudged along and kept on inside final furlong(op 14/1)
2025-05-12,IRE,Roscommon (IRE),5:55,Athlone Handicap,Flat,,,,3yo,,7½f,7.5f,1510,Good,15,14,10,12,9.75,0.05,Blondina (IRE),3,F,130,,1:34.73,94.73,10.00,Ross Coakley,J S Bolger,,62,–,Dawn Approach (IRE),Cirin Toinne (IRE),Galileo,Molly Paul Willis,Towards rear throughout(tchd 8/1)
2025-05-12,IRE,Roscommon (IRE),5:55,Athlone Handicap,Flat,,,,3yo,,7½f,7.5f,1510,Good,15,15,11,15,12.5,2.75,Sea View Lady (IRE),3,F,130,,1:35.27,95.27,67.00,J M Sheridan,M A Cahill,,62,–,Kodi Bear (IRE),View The Bay (IRE),Casamento,O D Kueres,Prominent on outer - weakened over 2f out
2025-05-12,IRE,Roscommon (IRE),5:55,Athlone Handicap,Flat,,,,3yo,,7½f,7.5f,1510,Good,15,2,12,16,14,1.5,Bluebelardo (IRE),3,F,133,,1:35.57,95.57,41.00,Jack Cleary,M C Grassick,,70,–,Belardo (IRE),Blue Paraiba (IRE),Sea The Stars,Newbury Syndicate,Raced wide - towards rear throughout(op 33/1)
2025-05-12,IRE,Roscommon (IRE),5:55,Athlone Handicap,Flat,,,,3yo,,7½f,7.5f,1510,Good,15,1,13,4,14.75,.75,Amber Blossom (GB),3,F,131,,1:35.72,95.72,9.00,Rory Mulligan,J P Murtagh,,70,–,Zoustar (AUS),Golden Amber (IRE),Holy Roman Emperor,Weldspec Glasgow Limited,Towards rear throughout(op 15/2 tchd 7/1 and tchd 17/2)
2025-05-12,IRE,Roscommon (IRE),5:55,Athlone Handicap,Flat,,,,3yo,,7½f,7.5f,1510,Good,15,11,14,14,20.25,5.5,Pompano Beach (IRE),3,F,132,,1:36.82,96.82,12.00,Dylan Browne McMonagle,Joseph Patrick OBrien,,64,–,Ten Sovereigns (IRE),Ask Me Nicely (IRE),Fastnet Rock,Mrs John Magnier Mrs A M Obrien,Prominent - weakened over 2f out(op 17/2 tchd 8/1)
2025-05-12,IRE,Roscommon (IRE),5:55,Athlone Handicap,Flat,,,,3yo,,7½f,7.5f,1510,Good,15,9,15,17,38.25,18,Navajo Point (IRE),3,G,128,,1:40.42,100.42,8.50,Wayne Hassett,Martin Hassett,,65,–,Arizona (IRE),Dashing Diamond (IRE),Excelebration,Deirdre Hassett,Slowly into stride - in rear - lost touch 2f out(op 13/2)
2025-05-12,IRE,Roscommon (IRE),6:25,Irish Stallion Farms EBF 3yo Spring Series Median Auction Race,Flat,,,,3yo,,1m2½f,10.5f,2099,Good,8,5,1,3,0,0,Arouet (FR),3,C,131,,2:16.17,136.17,2.75,W J Lee,P Twomey,€17700,–,–,Galiway (GB),Sapotille (FR),Bated Breath,Timothy Michael Ryan,Raced in second - led over 1f out - soon ridden - kept on well(tchd 15/8)
2025-05-12,IRE,Roscommon (IRE),6:25,Irish Stallion Farms EBF 3yo Spring Series Median Auction Race,Flat,,,,3yo,,1m2½f,10.5f,2099,Good,8,4,2,6,2,2,Nautical Force (GB),3,G,136,,2:16.57,136.57,2.88,Ben Coen,J P Murtagh,€5700,–,–,Ghaiyyath (IRE),Sailing (GER),Lope De Vega,Patrick J Woods,In touch with leaders - headway and went second 1f out - kept on but no match for winner(tchd 7/4)
2025-05-12,IRE,Roscommon (IRE),6:25,Irish Stallion Farms EBF 3yo Spring Series Median Auction Race,Flat,,,,3yo,,1m2½f,10.5f,2099,Good,8,7,3,2,3.25,1.25,Waterford Flow (IRE),3,C,126,t,2:16.82,136.82,9.00,Wayne Hassett,Joseph Patrick OBrien,€2700,78,–,Ghaiyyath (IRE),Etesian Flow GB,Bated Breath,Barry Taylor Shane R Stafford Ms Orla Oconnor,Took keen hold - in touch with leaders - kept on and went third towards finish(op 18/1)
2025-05-12,IRE,Roscommon (IRE),6:25,Irish Stallion Farms EBF 3yo Spring Series Median Auction Race,Flat,,,,3yo,,1m2½f,10.5f,2099,Good,8,3,4,8,4,.75,Green Triangle (IRE),3,G,136,tp,2:16.97,136.97,13.00,Scott McCullagh,Joseph Patrick OBrien,€1200,92,–,Gleneagles (IRE),Whimsical Dream GB,Oasis Dream,Simon Munir Isaac Souede,Led - headed over 1f out - soon lost second - no extra and lost third towards finish(tchd 11/1 and tchd 14/1)
2025-05-12,IRE,Roscommon (IRE),6:25,Irish Stallion Farms EBF 3yo Spring Series Median Auction Race,Flat,,,,3yo,,1m2½f,10.5f,2099,Good,8,1,5,4,7,3,Cap Saint Martin (FR),3,C,136,,2:17.57,137.57,5.00,Dylan Browne McMonagle,Joseph Patrick OBrien,€600,90,–,Persian King (IRE),Cap Verite (IRE),Cape Cross,S E Sangster Lee Warren,Held up in rear - steady headway from 2f out - no impression and eased towards finish(tchd 7/2)
2025-05-12,IRE,Roscommon (IRE),6:25,Irish Stallion Farms EBF 3yo Spring Series Median Auction Race,Flat,,,,3yo,,1m2½f,10.5f,2099,Good,8,6,6,5,8.75,1.75,Falls Of Acharn (GB),3,G,131,,2:17.92,137.92,29.00,Shane Foley,Mrs John Harrington,€300,–,–,Sea The Moon (GER),Parvaneh (IRE),Holy Roman Emperor,Miss Kate Harrington,Held up in rear - some headway over 1f out - never on terms(op 33/1)
2025-05-12,IRE,Roscommon (IRE),6:25,Irish Stallion Farms EBF 3yo Spring Series Median Auction Race,Flat,,,,3yo,,1m2½f,10.5f,2099,Good,8,8,7,1,11.5,2.75,Self Charging (IRE),3,F,126,,2:18.47,138.47,51.00,Ross Coakley,J S Bolger,,–,–,Make Believe (GB),Hymnist (IRE),Teofilo,Mrs J S Bolger,Towards rear - weakened inside final furlong
2025-05-12,IRE,Roscommon (IRE),6:25,Irish Stallion Farms EBF 3yo Spring Series Median Auction Race,Flat,,,,3yo,,1m2½f,10.5f,2099,Good,8,2,8,7,11.75,0.3,Glyndwr (IRE),3,G,136,,2:18.52,138.52,29.00,Colin Keane,G M Lyons,,88,–,Arizona (IRE),Tonkolili (IRE),Kodiac,W P Richards,Towards rear - weakened inside final furlong(op 16/1 tchd 33/1)
2025-05-12,IRE,Roscommon (IRE),6:55,Bellewstown Racecourse Apprentice Handicap,Flat,,,,4yo+,,1m4f,12f,2456,Good,14,5,1,1,0,0,Duke Of Leggagh (IRE),5,G,130,t,2:39.30,159.30,4.00,Terry Casey,Michael Mulvany,€6785,67,–,Tough As Nails (IRE),Lucky Beguine (IRE),Key Of Luck,L Mulvany,Prominent - ridden over 2f out - led inside final furlong - kept on(op 11/4 tchd 7/2)
2025-05-12,IRE,Roscommon (IRE),6:55,Bellewstown Racecourse Apprentice Handicap,Flat,,,,4yo+,,1m4f,12f,2456,Good,14,4,2,4,.5,.5,Autocrat (IRE),5,G,137,b,2:39.40,159.40,17.00,Nicola Burns,R Donohoe,€2185,67,–,No Nay Never (USA),Crystal Diamond GB,Teofilo,P Sweeney,In touch with leaders - headway then short of room under 2f out - switched left 1f out - kept on and went second final strides(op 25/1)
2025-05-12,IRE,Roscommon (IRE),6:55,Bellewstown Racecourse Apprentice Handicap,Flat,,,,4yo+,,1m4f,12f,2456,Good,14,2,3,5,1,.5,Stariam (IRE),5,M,136,p,2:39.50,159.50,11.00,Gabriella Hill,Mrs John Harrington,€1035,70,–,Sea The Stars (IRE),I Am (IRE),Galileo,Mrs S Rowley Williams,Led - clear and going okay 2f out - hung right and headed inside final furlong - kept on but lost second towards finish(op 12/1)
2025-05-12,IRE,Roscommon (IRE),6:55,Bellewstown Racecourse Apprentice Handicap,Flat,,,,4yo+,,1m4f,12f,2456,Good,14,1,4,11,2.25,1.25,Barrogstown Girl (IRE),5,M,141,,2:39.75,159.75,8.00,Neve Bennett,Jarlath P Fahey,€460,71,–,Elusive Pimpernel (USA),Andalucia Lady (IRE),Lend A Hand,Mjtf Syndicate,Towards rear - headway on inner from 3f out - prominent inside final furlong - bit short of room and no extra towards finish(op 9/1)
2025-05-12,IRE,Roscommon (IRE),6:55,Bellewstown Racecourse Apprentice Handicap,Flat,,,,4yo+,,1m4f,12f,2456,Good,14,15,5,9,3.25,1,Miss Australie (IRE),4,F,116,,2:39.95,159.95,41.00,Jimmy Dalton,P ORourke,€230,53,–,Belardo (IRE),Qualia (IRE),Duke Of Marmalade,P Orourke,Raced wide - midfield - switched left and ridden 2f out - hung right but some headway inside final furlong (jockey said filly got a bump on the top bend)(op 25/1 tchd 50/1)
2025-05-12,IRE,Roscommon (IRE),6:55,Bellewstown Racecourse Apprentice Handicap,Flat,,,,4yo+,,1m4f,12f,2456,Good,14,10,6,7,8.25,5,Carried With Love (IRE),4,F,130,,2:40.95,160.95,2.88,Julian Pietropaolo,Joseph Patrick OBrien,€115,62,–,Camelot (GB),Kotkikova (FR),Martaline,John P Mcmanus,Towards rear - no impression (vet reported the filly to be post race normal)(op 2/1 tchd 7/4)
2025-05-12,IRE,Roscommon (IRE),6:55,Bellewstown Racecourse Apprentice Handicap,Flat,,,,4yo+,,1m4f,12f,2456,Good,14,8,7,14,8.25,0.1,Grizabella (IRE),6,M,134,t,2:40.97,160.97,17.00,Sam Coen,Paul W Flynn,,64,–,Bobbys Kitten (USA),Namely (IRE),Rock Of Gibraltar,Gmw Aintree Ninety Nine Syndicate,Midfield - headway after halfway - raced in third over 2f out - weakened 1f out(op 11/1)
2025-05-12,IRE,Roscommon (IRE),6:55,Bellewstown Racecourse Apprentice Handicap,Flat,,,,4yo+,,1m4f,12f,2456,Good,14,6,8,12,8.5,0.2,Chatterbox (IRE),6,M,135,,2:41.04,161.04,23.00,Darragh OSullivan,John Joseph Murphy,,65,–,Fast Company (IRE),Kiss Goodnight (IRE),Papal Bull,Ciaran Russell,In rear - some headway inside final furlong - never on terms(op 20/1 tchd 25/1)
2025-05-12,IRE,Roscommon (IRE),6:55,Bellewstown Racecourse Apprentice Handicap,Flat,,,,4yo+,,1m4f,12f,2456,Good,14,3,9,13,10.25,1.75,Fianna (IRE),4,F,135,,2:41.35,161.35,12.00,Megan Telford-Kelly,W McCreery,,69,–,Belardo (IRE),Diva (GER),Oasis Dream,S J Mullin,Held up in rear - raced wide home turn - steady headway from 2f out - never on terms(op 12/1)
2025-05-12,IRE,Roscommon (IRE),6:55,Bellewstown Racecourse Apprentice Handicap,Flat,,,,4yo+,,1m4f,12f,2456,Good,14,12,10,6,10.5,0.3,Inchiquin Star (IRE),6,M,124,,2:41.40,161.40,19.00,Rian Lane,Paul Stephen Kiely,,61,–,Mount Nelson (GB),Harbour Rose GB,Harbour Watch,Sean Harnedy,In rear throughout - never on terms(op 28/1 tchd 33/1)
2025-05-12,IRE,Roscommon (IRE),6:55,Bellewstown Racecourse Apprentice Handicap,Flat,,,,4yo+,,1m4f,12f,2456,Good,14,11,11,2,11.25,.75,Forlio (GB),6,G,128,p,2:41.55,161.55,11.00,Dylan OConnor,Paul W Flynn,,62,–,Mayson (GB),Lady Hen GB,Efisio,Bhoys On Tour Syndicate,Midfield - brief headway 3f out - weakened over 1f out(op 8/1 tchd 15/2)
2025-05-12,IRE,Roscommon (IRE),6:55,Bellewstown Racecourse Apprentice Handicap,Flat,,,,4yo+,,1m4f,12f,2456,Good,14,9,12,10,13.25,2,Bambeano (IRE),8,M,131,tb,2:41.95,161.95,26.00,Patrick McGettigan,C Moore,,63,–,French Navy (GB),Tallawalla (IRE),Oratorio,G Oloan,Never better than midfield(tchd 22/1)
2025-05-12,IRE,Roscommon (IRE),6:55,Bellewstown Racecourse Apprentice Handicap,Flat,,,,4yo+,,1m4f,12f,2456,Good,14,7,13,8,25.25,12,Timeonourside (IRE),4,G,135,,2:44.35,164.35,81.00,Rory Mulligan,Leonard Paul Flynn,,65,–,Smooth Daddy (USA),Mornington Belle (IRE),Bach,Michael F Brassil,Prominent - weakened quickly 4f out - tailed off(op 33/1)
2025-05-12,IRE,Roscommon (IRE),6:55,Bellewstown Racecourse Apprentice Handicap,Flat,,,,4yo+,,1m4f,12f,2456,Good,14,13,14,16,37.25,12,Mayo For Sam (IRE),5,M,128,b,2:46.75,166.75,67.00,Yudish Geerdharry,M Flannery,,60,–,Vocalised (USA),Mearu (IRE),Intense Focus,Win Sam Soon Syndicate,In touch with leaders - weakened over 3f out - tailed off(op 33/1 tchd 80/1)
2025-05-12,IRE,Roscommon (IRE),7:25,Irish Stallion Farms EBF Fillies & Mares Maiden,Flat,,,,4yo+,F & M,1m4f,12f,2456,Good,7,7,1,7,0,0,Sissi (IRE),4,F,130,t,2:39.85,159.85,8.00,Dylan Browne McMonagle,Joseph Patrick OBrien,€7965,73,–,Waldgeist (GB),Queen Of Power (IRE),Medicean,Maxwell Morris,Made all - clear over 2f out - ridden over 1f out - faced challenge towards finish - always doing enough(op 8/1 tchd 5/1)
2025-05-12,IRE,Roscommon (IRE),7:25,Irish Stallion Farms EBF Fillies & Mares Maiden,Flat,,,,4yo+,F & M,1m4f,12f,2456,Good,7,1,2,1,0.3,0.3,Alinta (IRE),4,F,130,,2:39.91,159.91,6.50,W J Lee,P Twomey,€2565,–,–,Australia (GB),Termagant (IRE),Powerscourt,Mrs D Vasicek,Prominent on inner - went second over 3f out - chased clear leader and ridden 2f out - kept on well and challenging 2f out - just held(op 5/1 tchd 9/2)
2025-05-12,IRE,Roscommon (IRE),7:25,Irish Stallion Farms EBF Fillies & Mares Maiden,Flat,,,,4yo+,F & M,1m4f,12f,2456,Good,7,2,3,2,1.75,1.5,Calais (GB),4,F,130,,2:40.20,160.20,2.10,Gary Carroll,Gavin Cromwell,€1215,–,–,Siyouni (FR),Waldlied GB,New Approach,Qatar Racing Limited,Took keen hold - towards rear - headway and went third over 2f out - kept on well - nearest finish(op 10/11 tchd 6/4)
2025-05-12,IRE,Roscommon (IRE),7:25,Irish Stallion Farms EBF Fillies & Mares Maiden,Flat,,,,4yo+,F & M,1m4f,12f,2456,Good,7,6,4,6,3.5,1.75,Shaool (IRE),4,F,130,,2:40.55,160.55,3.50,Ben Coen,J P Murtagh,€540,75,–,Belardo (IRE),Imtidaad (USA),Lemon Drop Kid,Broadfield Group Syndicate,In touch with leaders - outpaced over 2f out - no impression(op 3/1)
2025-05-12,IRE,Roscommon (IRE),7:25,Irish Stallion Farms EBF Fillies & Mares Maiden,Flat,,,,4yo+,F & M,1m4f,12f,2456,Good,7,4,5,3,7.25,3.75,Ina Mina (GB),4,F,130,h,2:41.30,161.30,11.00,Colin Keane,K J Condon,€270,73,–,Ulysses (IRE),This Is The Day GB,Footstepsinthesand,David K Kelly,Raced in last - some headway over 2f out - never on terms(op 8/1 tchd 7/1)
2025-05-12,IRE,Roscommon (IRE),7:25,Irish Stallion Farms EBF Fillies & Mares Maiden,Flat,,,,4yo+,F & M,1m4f,12f,2456,Good,7,8,6,4,13.25,6,Theflyingbee (IRE),8,M,125,t,2:42.50,162.50,29.00,Wesley Joyce,F G Hand,€135,–,–,Morozov (USA),Aske View (IRE),Beneficial,Mrs F Hand,Towards rear - weakened over 2f out(op 80/1)
2025-05-12,IRE,Roscommon (IRE),7:25,Irish Stallion Farms EBF Fillies & Mares Maiden,Flat,,,,4yo+,F & M,1m4f,12f,2456,Good,7,5,7,8,48.25,35,Parish Express (IRE),4,F,130,,2:49.50,169.50,126.00,Ross Coakley,J S Bolger,,–,–,Parish Hall (IRE),Dawn Express (IRE),Dawn Approach,Mrs J S Bolger,Raced in second - weakened quickly 4f out - tailed off(op 80/1)
2025-05-12,IRE,Roscommon (IRE),4:55,Next Meeting At Roscommon On Monday 19th May Handicap (Div II),Flat,,,0-60,3yo+,,7½f,7.5f,1510,Good,15,3,1,2,0,0,Cherry Pink (IRE),5,M,139,v,1:33.40,93.40,5.00,Adam Caffrey,Adrian McGuinness,€5900,57,–,Elzaam (AUS),Esmaggie GB,Muhtathir,Deepak Dhand,Midfield on inner - headway then switched left 2f out - ridden to lead 1f out - kept on - just did enough(op 5/1)
2025-05-12,IRE,Roscommon (IRE),4:55,Next Meeting At Roscommon On Monday 19th May Handicap (Div II),Flat,,,0-60,3yo+,,7½f,7.5f,1510,Good,15,2,2,11,0.05,0.05,Si Senior (IRE),4,F,136,ht,1:33.41,93.41,10.00,Jack Kearney,Patrick Magee,€1900,59,–,Bungle Inthejungle (GB),House Of Roses GB,New Approach,Roisin Mcintyre,Lost many lengths start - in rear and detached - still plenty to do 3f out - headway and switched left 2f out - soon ridden - ran on and went second inside final 110yds - just failed (jockey said filly was very slowly away)(op 15/2)
2025-05-12,IRE,Roscommon (IRE),4:55,Next Meeting At Roscommon On Monday 19th May Handicap (Div II),Flat,,,0-60,3yo+,,7½f,7.5f,1510,Good,15,13,3,4,2.5,2.5,Knockmore Prince (IRE),5,G,122,tp,1:33.90,93.90,23.00,Chris Hayes,John C McConnell,€900,40,–,Dragon Pulse (IRE),Princesse Savoie GB,Tamayuz,Steve Wright,Towards rear - headway and switched left 2f out - kept on and went third towards finish(op 20/1 tchd 18/1)
